event_id,event_type,event_time,ingest_time,advertiser_id,campaign_id,placement,device,geo,spend,currency
evt_1f4671af,impression,2026-06-02T16:57:32Z,2026-06-02T15:32:40Z,adv_1165,cmp_1165_3,native_feed,tablet,,0.0094,USD
evt_1e46701c,impression,2026-06-02T08:29:02Z,2026-06-04T11:52:56Z,adv_1165,cmp_1165_3,banner_300x250,tablet,,0.0045,USD
evt_1d352568,click,2026-06-02T01:22:16Z,2026-06-02T19:14:43Z,adv_1123,cmp_1123_1,banner_300x250,desktop,AU,0.6822,USD
evt_1e3526fb,impression,2026-06-02T18:39:30Z,2026-06-02T14:27:48Z,adv_1116,cmp_1116_1,interstitial,ctv,US,0.0127,USD
evt_1f35288e,impression,2026-06-02T22:19:42Z,2026-06-04T07:59:05Z,adv_1109,cmp_1109_1,banner_728x90,mobile,IN,0.0140,USD
evt_20352a21,impression,2026-06-02T06:36:33Z,2026-06-02T15:02:32Z,adv_1151,cmp_1151_3,banner_728x90,desktop,,0.0143,USD
evt_21352bb4,impression,2026-06-02T17:58:00Z,2026-06-02T11:21:33Z,adv_1186,cmp_1186_2,preroll,ctv,AU,0.0036,USD
evt_22352d47,impression,2026-06-02T08:50:02Z,2026-06-03T08:54:30Z,adv_1172,cmp_1172_3,banner_300x250,mobile,DE,0.0062,USD
evt_23352eda,click,2026-06-02T05:18:28Z,2026-06-02T22:19:19Z,adv_1130,cmp_1130_2,banner_300x250,ctv,US,0.5408,USD
evt_2435306d,impression,2026-06-02T18:03:40Z,2026-06-02T11:36:31Z,adv_1109,cmp_1109_2,preroll,tablet,,0.0113,USD
evt_153518d0,conversion,2026-06-02T14:52:47Z,2026-06-02T11:27:56Z,adv_1186,cmp_1186_3,interstitial,tablet,GB,0.0000,USD
evt_16351a63,impression,2026-06-02T07:35:50Z,2026-06-02T02:41:35Z,adv_1123,cmp_1123_3,banner_728x90,ctv,US,0.0161,USD
evt_23376d71,impression,2026-06-02T03:25:55Z,2026-06-02T20:52:15Z,adv_1116,cmp_1116_1,interstitial,ctv,GB,0.0117,USD
evt_22376bde,impression,2026-06-02T17:15:00Z,2026-06-02T11:40:20Z,adv_1158,cmp_1158_1,preroll,ctv,GB,0.0175,USD
evt_21376a4b,impression,2026-06-02T07:31:34Z,2026-06-02T11:01:19Z,adv_1123,cmp_1123_3,preroll,desktop,CA,0.0128,USD
evt_203768b8,impression,2026-06-02T01:22:19Z,2026-06-02T20:37:18Z,adv_1165,cmp_1165_3,banner_300x250,tablet,,0.0152,USD
evt_273773bd,click,2026-06-02T16:58:53Z,2026-06-04T14:17:37Z,adv_1109,cmp_1109_3,banner_728x90,mobile,IN,0.3284,USD
evt_2637722a,impression,2026-06-02T05:42:56Z,2026-06-02T18:37:56Z,adv_1179,cmp_1179_3,interstitial,desktop,US,0.0153,USD
evt_25377097,impression,2026-06-02T07:07:28Z,2026-06-02T18:59:41Z,adv_1109,cmp_1109_1,native_feed,mobile,unknown,0.0033,USD
evt_24376f04,impression,2026-06-02T20:32:25Z,2026-06-02T14:37:53Z,adv_1116,cmp_1116_2,preroll,tablet,CA,0.0087,USD
evt_1b3760d9,impression,2026-06-02T12:08:05Z,2026-06-02T06:08:14Z,adv_1123,cmp_1123_1,native_feed,tablet,US,0.0094,USD
evt_1a375f46,impression,2026-06-02T11:44:22Z,2026-06-02T08:52:30Z,adv_1137,cmp_1137_2,banner_300x250,ctv,unknown,0.0193,USD
evt_2939b57a,impression,2026-06-02T18:07:01Z,2026-06-02T08:41:45Z,adv_1158,cmp_1158_1,interstitial,tablet,US,0.0115,USD
evt_2a39b70d,impression,2026-06-02T16:52:47Z,2026-06-02T15:46:11Z,adv_1172,cmp_1172_2,banner_728x90,desktop,unknown,0.0116,USD
evt_2a39b70d,impression,2026-06-02T16:52:47Z,2026-06-02T15:46:11Z,adv_1172,cmp_1172_2,banner_728x90,desktop,unknown,0.0116,USD
evt_2739b254,impression,2026-06-02T03:22:37Z,2026-06-02T05:03:00Z,adv_1109,cmp_1109_1,preroll,mobile,unknown,0.0080,USD
evt_2839b3e7,impression,2026-06-02T23:41:42Z,2026-06-02T04:52:01Z,adv_1123,cmp_1123_3,preroll,desktop,DE,0.0196,INR
evt_2539af2e,impression,2026-06-02T07:06:21Z,2026-06-02T15:25:48Z,adv_1116,cmp_1116_2,banner_300x250,desktop,SG,0.0034,USD
evt_2539af2e,impression,2026-06-02T07:06:21Z,2026-06-02T15:25:48Z,adv_1116,cmp_1116_2,banner_300x250,desktop,SG,0.0034,USD
evt_2639b0c1,impression,2026-06-02T12:19:09Z,2026-06-02T22:22:33Z,adv_1172,cmp_1172_1,preroll,desktop,unknown,0.0041,INR
evt_2339ac08,impression,2026-06-02T19:57:48Z,2026-06-02T09:28:53Z,adv_1165,cmp_1165_3,banner_728x90,desktop,IN,0.0111,USD
evt_2439ad9b,impression,2026-06-02T05:36:20Z,2026-06-02T12:25:44Z,adv_1144,cmp_1144_1,preroll,ctv,US,0.0103,USD
evt_2139a8e2,impression,2026-06-02T07:59:18Z,2026-06-04T17:36:08Z,adv_1109,cmp_1109_3,banner_728x90,desktop,CA,0.0006,USD
evt_2239aa75,impression,2026-06-02T06:04:34Z,2026-06-02T01:08:41Z,adv_1123,cmp_1123_3,native_feed,tablet,SG,0.0044,USD
evt_8f3c94a3,impression,2026-06-02T08:50:41Z,2026-06-02T10:36:33Z,adv_1144,cmp_1144_3,preroll,mobile,AU,0.0132,INR
evt_8e3c9310,click,2026-06-02T20:22:37Z,2026-06-02T20:32:36Z,adv_1179,cmp_1179_2,banner_300x250,desktop,unknown,0.4103,USD
evt_913c97c9,impression,2026-06-02T02:46:27Z,2026-06-02T14:10:22Z,adv_1137,cmp_1137_2,interstitial,tablet,US,0.0083,USD
evt_903c9636,impression,2026-06-02T03:37:31Z,2026-06-02T05:07:36Z,adv_1158,cmp_1158_2,banner_728x90,desktop,DE,0.0033,USD
evt_933c9aef,impression,2026-06-02T10:16:57Z,2026-06-02T20:57:57Z,adv_1165,cmp_1165_3,preroll,mobile,GB,0.0194,USD
evt_923c995c,impression,2026-06-02T06:26:27Z,2026-06-02T20:49:18Z,adv_1109,cmp_1109_2,banner_300x250,tablet,US,0.0067,USD
evt_953c9e15,impression,2026-06-02T22:55:26Z,2026-06-02T15:46:15Z,adv_1130,cmp_1130_2,preroll,tablet,AU,0.0106,USD
evt_943c9c82,click,2026-06-02T19:45:25Z,2026-06-02T16:52:26Z,adv_1116,cmp_1116_1,preroll,ctv,,0.0778,USD
evt_973ca13b,impression,2026-06-02T08:28:17Z,2026-06-02T07:40:10Z,adv_1172,cmp_1172_1,native_feed,desktop,GB,0.0184,USD
evt_963c9fa8,impression,2026-06-02T20:22:07Z,2026-06-02T23:56:07Z,adv_1186,cmp_1186_3,banner_300x250,tablet,SG,0.0023,USD
evt_252aa4a4,impression,2026-06-02T02:41:00Z,2026-06-02T16:44:40Z,adv_1172,cmp_1172_3,preroll,desktop,SG,0.0130,USD
evt_262aa637,impression,2026-06-02T06:35:29Z,2026-06-02T21:42:26Z,adv_1172,cmp_1172_1,interstitial,ctv,DE,0.0118,USD
evt_272aa7ca,impression,2026-06-02T09:19:48Z,2026-06-02T02:42:19Z,adv_1130,cmp_1130_2,banner_728x90,tablet,,0.0024,USD
evt_282aa95d,impression,2026-06-02T15:50:52Z,2026-06-02T06:08:51Z,adv_1165,cmp_1165_1,preroll,tablet,US,0.0172,USD
evt_212a9e58,click,2026-06-02T16:49:26Z,2026-06-02T18:10:50Z,adv_1123,cmp_1123_1,banner_728x90,desktop,SG,0.0950,USD
evt_222a9feb,impression,2026-06-02T09:16:14Z,2026-06-02T08:24:55Z,adv_1165,cmp_1165_2,interstitial,ctv,DE,0.0162,USD
evt_232aa17e,impression,2026-06-02T01:48:44Z,2026-06-02T12:27:25Z,adv_1186,cmp_1186_2,banner_300x250,tablet,IN,0.0113,USD
evt_242aa311,impression,2026-06-02T11:52:55Z,2026-06-02T10:11:37Z,adv_1123,cmp_1123_2,banner_728x90,tablet,GB,0.0177,USD
evt_1d2a980c,impression,2026-06-02T17:42:20Z,2026-06-02T12:03:15Z,adv_1151,cmp_1151_2,preroll,tablet,GB,0.0134,USD
evt_1e2a999f,impression,2026-06-02T21:27:52Z,2026-06-02T14:11:06Z,adv_1151,cmp_1151_2,native_feed,mobile,US,0.0113,USD
evt_ab2db62d,impression,2026-06-02T17:32:06Z,2026-06-02T00:19:29Z,adv_1130,cmp_1130_3,banner_300x250,tablet,unknown,0.0059,USD
evt_aa2db49a,impression,2026-06-02T07:35:09Z,2026-06-04T17:32:51Z,adv_1172,cmp_1172_2,banner_300x250,mobile,US,0.0093,USD
evt_a92db307,impression,2026-06-02T21:54:31Z,2026-06-02T15:33:51Z,adv_1172,cmp_1172_1,native_feed,tablet,GB,0.0059,USD
evt_a82db174,impression,2026-06-02T21:02:11Z,2026-06-02T07:26:25Z,adv_1123,cmp_1123_3,interstitial,ctv,DE,0.0084,USD
evt_a72dafe1,impression,2026-06-02T19:17:13Z,2026-06-02T15:54:24Z,adv_981,cmp_981_x,preroll,tablet,US,0.0166,USD
evt_a62dae4e,impression,2026-06-02T17:21:19Z,2026-06-02T06:08:10Z,adv_1130,cmp_1130_2,native_feed,desktop,CA,0.0052,USD
evt_a52dacbb,impression,2026-06-02T03:41:21Z,2026-06-02T21:01:15Z,adv_1165,cmp_1165_3,banner_300x250,mobile,,0.0115,USD
evt_a42dab28,impression,2026-06-02T20:59:55Z,2026-06-02T03:20:59Z,adv_1109,cmp_1109_2,banner_300x250,tablet,US,0.0069,USD
evt_a32da995,impression,2026-06-02T17:36:59Z,2026-06-02T19:16:09Z,adv_1137,cmp_1137_2,interstitial,desktop,CA,0.0196,USD
evt_a22da802,click,2026-06-02T18:23:01Z,2026-06-02T18:54:14Z,adv_1158,cmp_1158_3,banner_300x250,tablet,,0.6061,USD
evt_8d3e7699,impression,2026-06-02T13:50:28Z,2026-06-02T09:34:06Z,adv_1130,cmp_1130_3,banner_300x250,mobile,unknown,0.0072,USD
evt_8c3e7506,impression,2026-06-02T13:15:13Z,2026-06-02T08:55:46Z,adv_1151,cmp_1151_1,banner_300x250,tablet,GB,0.0020,USD
evt_8b3e7373,impression,2026-06-02T17:13:49Z,2026-06-03T06:11:08Z,adv_1130,cmp_1130_1,banner_300x250,mobile,CA,0.0168,USD
evt_8a3e71e0,impression,2026-06-02T00:26:46Z,2026-06-02T03:36:19Z,adv_1158,cmp_1158_1,native_feed,ctv,CA,0.0160,USD
evt_913e7ce5,impression,2026-06-02T07:13:10Z,2026-06-02T11:43:42Z,adv_1130,cmp_1130_3,preroll,tablet,GB,0.0023,USD
evt_903e7b52,impression,2026-06-02T18:50:11Z,2026-06-02T10:38:12Z,adv_1109,cmp_1109_1,banner_300x250,mobile,DE,0.0028,INR
evt_903e7b52,impression,2026-06-02T18:50:11Z,2026-06-02T10:38:12Z,adv_1109,cmp_1109_1,banner_300x250,mobile,DE,0.0028,INR
evt_8f3e79bf,impression,2026-06-02T22:28:29Z,2026-06-02T15:46:43Z,adv_1130,cmp_1130_2,banner_728x90,tablet,unknown,0.0042,USD
evt_8e3e782c,impression,2026-06-02T02:33:46Z,2026-06-02T05:05:00Z,adv_1186,cmp_1186_1,preroll,tablet,DE,0.0158,USD
evt_953e8331,click,2026-06-02T14:42:32Z,2026-06-02T22:06:03Z,adv_1186,cmp_1186_3,native_feed,tablet,CA,0.8742,USD
evt_943e819e,impression,2026-06-02T21:35:55Z,2026-06-02T05:57:01Z,adv_1151,cmp_1151_1,banner_300x250,desktop,GB,0.0189,USD
evt_873c2e90,impression,2026-06-02T22:22:51Z,2026-06-02T06:28:34Z,adv_1186,cmp_1186_3,preroll,ctv,unknown,0.0158,USD
evt_883c3023,impression,2026-06-02T21:49:46Z,2026-06-02T19:21:50Z,adv_1137,cmp_1137_1,banner_728x90,ctv,DE,0.0166,USD
evt_893c31b6,impression,2026-06-02T13:56:56Z,2026-06-02T01:05:55Z,adv_1186,cmp_1186_3,banner_728x90,desktop,CA,0.0005,USD
evt_8a3c3349,click,2026-06-02T13:28:19Z,2026-06-02T01:10:27Z,adv_1123,cmp_1123_1,native_feed,ctv,,0.7752,USD
evt_8b3c34dc,conversion,2026-06-02T18:47:41Z,2026-06-02T08:28:54Z,adv_1137,cmp_1137_2,interstitial,mobile,IN,0.0000,USD
evt_8c3c366f,impression,2026-06-02T00:17:32Z,2026-06-02T16:52:27Z,adv_1123,cmp_1123_3,native_feed,ctv,,0.0116,USD
evt_8d3c3802,impression,2026-06-02T19:02:52Z,2026-06-02T14:52:31Z,adv_1179,cmp_1179_3,banner_300x250,mobile,,0.0121,INR
evt_8e3c3995,impression,2026-06-02T02:19:47Z,2026-06-02T15:07:39Z,adv_1165,cmp_1165_2,preroll,tablet,US,0.0128,USD
evt_8f3c3b28,click,2026-06-02T00:09:48Z,2026-06-02T01:27:24Z,adv_1123,cmp_1123_3,native_feed,mobile,CA,0.1177,USD
evt_903c3cbb,impression,2026-06-02T14:03:53Z,2026-06-03T09:23:42Z,adv_1144,cmp_1144_1,native_feed,mobile,CA,0.0178,USD
evt_994306ab,impression,2026-06-02T18:05:17Z,2026-06-02T17:17:38Z,adv_1130,cmp_1130_1,preroll,mobile,unknown,0.0000,USD
evt_98430518,impression,2026-06-02T17:28:20Z,2026-06-02T15:57:03Z,adv_1144,cmp_1144_2,native_feed,mobile,GB,0.0145,USD
evt_9b4309d1,impression,2026-06-02T07:55:57Z,2026-06-02T07:50:27Z,adv_1144,cmp_1144_2,interstitial,tablet,AU,0.0129,INR
evt_9a43083e,impression,2026-06-02T21:27:24Z,2026-06-04T10:03:01Z,adv_1151,cmp_1151_2,native_feed,mobile,GB,0.0116,USD
evt_9d430cf7,impression,2026-06-02T01:24:18Z,2026-06-02T15:46:17Z,adv_1123,cmp_1123_1,banner_728x90,desktop,GB,0.0119,USD
evt_9c430b64,impression,2026-06-02T08:21:47Z,2026-06-02T14:27:08Z,adv_1109,cmp_1109_3,native_feed,desktop,DE,0.0089,USD
evt_9f43101d,impression,2026-06-02T11:30:04Z,2026-06-02T00:47:19Z,adv_1123,cmp_1123_1,native_feed,mobile,unknown,0.0178,USD
evt_9e430e8a,impression,2026-06-02T11:02:24Z,2026-06-02T04:27:01Z,adv_1109,cmp_1109_2,banner_728x90,ctv,CA,0.0052,INR
evt_9142fa13,impression,2026-06-02T12:49:31Z,2026-06-02T15:23:14Z,adv_1172,cmp_1172_1,banner_728x90,desktop,SG,0.0034,USD
evt_9042f880,impression,2026-06-02T16:34:20Z,2026-06-02T20:32:49Z,adv_1123,cmp_1123_1,native_feed,desktop,,0.0022,INR
evt_9340bea2,click,2026-06-02T15:33:24Z,2026-06-02T21:32:05Z,adv_1186,cmp_1186_1,native_feed,desktop,unknown,0.4231,USD
evt_9440c035,impression,2026-06-02T16:41:57Z,2026-06-04T02:50:32Z,adv_1179,cmp_1179_1,interstitial,desktop,IN,0.0024,INR
evt_9140bb7c,impression,2026-06-02T11:57:40Z,2026-06-02T04:24:59Z,adv_1144,cmp_1144_3,native_feed,tablet,CA,0.0089,USD
evt_9240bd0f,impression,2026-06-02T00:49:19Z,2026-06-02T20:20:46Z,adv_1158,cmp_1158_3,preroll,mobile,unknown,0.0080,USD
evt_8f40b856,impression,2026-06-02T18:14:19Z,2026-06-03T23:07:23Z,adv_1123,cmp_1123_2,native_feed,mobile,GB,0.0073,INR
evt_9040b9e9,impression,2026-06-02T10:19:13Z,2026-06-02T16:20:23Z,adv_1172,cmp_1172_3,banner_300x250,desktop,DE,0.0171,USD
evt_8d40b530,click,2026-06-02T13:57:54Z,2026-06-02T18:05:32Z,adv_1186,cmp_1186_1,interstitial,mobile,GB,0.8815,USD
evt_8e40b6c3,impression,2026-06-02T17:07:00Z,2026-06-02T10:23:14Z,adv_1151,cmp_1151_1,preroll,ctv,US,0.0153,INR
evt_9b40cb3a,impression,2026-06-02T16:16:11Z,2026-06-02T22:56:33Z,adv_1123,cmp_1123_2,banner_300x250,ctv,DE,0.0170,USD
evt_9c40cccd,impression,2026-06-02T09:08:32Z,2026-06-02T20:39:01Z,adv_1116,cmp_1116_1,native_feed,ctv,GB,0.0051,USD
evt_2548603d,impression,2026-06-02T18:47:19Z,2026-06-02T07:38:45Z,adv_1179,cmp_1179_2,native_feed,ctv,US,0.0195,USD
evt_2548603d,impression,2026-06-02T18:47:19Z,2026-06-02T07:38:45Z,adv_1179,cmp_1179_2,native_feed,ctv,US,0.0195,USD
evt_24485eaa,impression,2026-06-02T01:18:52Z,2026-06-02T11:03:17Z,adv_1123,cmp_1123_1,interstitial,tablet,,0.0160,USD
evt_23485d17,impression,2026-06-02T22:28:51Z,2026-06-02T01:50:31Z,adv_1109,cmp_1109_1,interstitial,mobile,CA,0.0192,USD
evt_22485b84,impression,2026-06-02T15:58:51Z,2026-06-02T05:23:12Z,adv_1172,cmp_1172_3,native_feed,desktop,CA,-0.0150,USD
evt_214859f1,impression,2026-06-02T15:53:37Z,2026-06-02T05:10:02Z,adv_1186,cmp_1186_2,native_feed,tablet,CA,0.0086,USD
evt_2048585e,impression,2026-06-02T09:03:12Z,2026-06-02T09:57:01Z,adv_1116,cmp_1116_1,banner_728x90,mobile,,0.0060,USD
evt_1f4856cb,impression,2026-06-02T17:05:07Z,2026-06-02T06:19:03Z,adv_1172,cmp_1172_3,preroll,mobile,GB,0.0001,INR
evt_1e485538,impression,2026-06-02T02:45:21Z,2026-06-02T13:37:39Z,adv_1172,cmp_1172_2,interstitial,ctv,IN,0.0126,INR
evt_1d4853a5,impression,2026-06-02T20:57:33Z,2026-06-02T02:53:43Z,adv_1172,cmp_1172_1,preroll,desktop,SG,0.0032,USD
evt_1c485212,impression,2026-06-02T08:19:42Z,2026-06-02T10:00:31Z,adv_1151,cmp_1151_1,native_feed,mobile,CA,0.0027,USD
evt_1f461834,impression,2026-06-02T04:26:47Z,2026-06-02T21:25:24Z,adv_1116,cmp_1116_1,preroll,mobile,SG,0.0199,USD
evt_204619c7,impression,2026-06-02T20:38:30Z,2026-06-02T07:53:14Z,adv_1158,cmp_1158_1,banner_300x250,ctv,CA,0.0021,USD
evt_21461b5a,impression,2026-06-02T08:59:49Z,2026-06-02T10:48:42Z,adv_1172,cmp_1172_1,banner_300x250,desktop,AU,0.0050,USD
evt_22461ced,impression,2026-06-02T12:25:30Z,2026-06-02T00:08:55Z,adv_1144,cmp_1144_1,preroll,ctv,unknown,0.0117,USD
evt_1b4611e8,impression,2026-06-02T01:36:40Z,2026-06-02T12:08:15Z,adv_1144,cmp_1144_1,banner_300x250,mobile,CA,0.0050,USD
evt_1c46137b,impression,2026-06-02T21:19:28Z,2026-06-02T03:50:49Z,adv_1158,cmp_1158_1,banner_728x90,mobile,SG,0.0123,INR
evt_1d46150e,impression,2026-06-02T07:50:31Z,2026-06-02T18:38:29Z,adv_1137,cmp_1137_2,interstitial,mobile,,0.0103,USD
evt_1e4616a1,impression,2026-06-02T11:49:23Z,2026-06-02T06:13:31Z,adv_1179,cmp_1179_3,native_feed,desktop,AU,0.0018,USD
evt_17460b9c,impression,2026-06-02T11:46:25Z,2026-06-02T14:26:34Z,adv_1172,cmp_1172_2,native_feed,desktop,SG,0.0157,USD
evt_18460d2f,impression,2026-06-02T23:47:41Z,2026-06-02T07:59:24Z,adv_1130,cmp_1130_1,banner_728x90,desktop,DE,0.0027,INR
evt_914d876f,click,2026-06-02T12:12:20Z,2026-06-02T20:30:44Z,adv_1158,cmp_1158_2,interstitial,mobile,US,0.0911,USD
evt_904d85dc,impression,2026-06-02T09:49:30Z,2026-06-02T07:49:22Z,adv_1123,cmp_1123_2,preroll,ctv,SG,0.0188,USD
evt_934d8a95,impression,2026-06-02T11:44:16Z,2026-06-02T00:27:23Z,adv_1123,cmp_1123_1,native_feed,ctv,AU,0.0161,USD
evt_924d8902,impression,2026-06-02T10:25:43Z,2026-06-02T17:18:37Z,adv_1123,cmp_1123_1,banner_300x250,mobile,DE,0.0146,USD
evt_8d4d8123,impression,2026-06-02T21:26:52Z,2026-06-02T00:24:14Z,adv_1165,cmp_1165_1,interstitial,tablet,US,0.0036,USD
evt_8c4d7f90,impression,2026-06-02T00:06:01Z,2026-06-02T19:44:08Z,adv_957,cmp_957_x,banner_728x90,tablet,unknown,0.0172,USD
evt_8f4d8449,impression,2026-06-02T09:46:04Z,2026-06-02T03:59:36Z,adv_1179,cmp_1179_2,banner_728x90,tablet,unknown,0.0145,USD
evt_8e4d82b6,impression,2026-06-02T04:29:31Z,2026-06-02T23:46:12Z,adv_1151,cmp_1151_2,preroll,ctv,GB,0.0022,USD
evt_994d9407,click,2026-06-02T04:20:32Z,2026-06-02T14:37:56Z,adv_1172,cmp_1172_3,banner_728x90,desktop,AU,0.7597,USD
evt_984d9274,impression,2026-06-02T16:53:59Z,2026-06-02T05:19:02Z,adv_1123,cmp_1123_3,native_feed,tablet,CA,0.0131,USD
evt_b4a75e6,impression,2026-06-02T15:07:57Z,2026-06-02T15:29:12Z,adv_1123,cmp_1123_2,banner_300x250,tablet,US,0.0055,USD
evt_c4a7779,click,2026-06-02T16:50:15Z,2026-06-02T12:24:01Z,adv_1151,cmp_1151_3,banner_300x250,ctv,US,0.1188,USD
evt_94a72c0,impression,2026-06-02T07:09:56Z,2026-06-02T22:54:48Z,adv_1137,cmp_1137_2,banner_300x250,ctv,AU,0.0008,USD
evt_a4a7453,impression,2026-06-02T18:09:33Z,2026-06-02T15:51:59Z,adv_1123,cmp_1123_1,interstitial,tablet,IN,0.0023,USD
evt_f4a7c32,impression,2026-06-02T15:07:38Z,2026-06-02T19:24:16Z,adv_1158,cmp_1158_1,banner_300x250,desktop,AU,0.0145,USD
evt_104a7dc5,impression,2026-06-02T07:50:29Z,2026-06-02T14:32:06Z,adv_1179,cmp_1179_2,banner_728x90,mobile,AU,0.0098,USD
evt_d4a790c,impression,2026-06-02T10:44:36Z,2026-06-02T07:55:36Z,adv_1109,cmp_1109_1,native_feed,tablet,IN,0.0080,USD
evt_e4a7a9f,click,2026-06-02T16:15:24Z,2026-06-02T04:36:32Z,adv_1186,cmp_1186_3,preroll,tablet,CA,0.3173,USD
evt_134a827e,impression,2026-06-02T23:41:58Z,2026-06-02T23:17:13Z,adv_1109,cmp_1109_2,preroll,mobile,SG,0.0161,USD
evt_144a8411,impression,2026-06-02T19:03:00Z,2026-06-02T03:33:25Z,adv_1165,cmp_1165_1,interstitial,tablet,US,-0.0176,INR
evt_9d521781,impression,2026-06-02T05:48:11Z,2026-06-03T15:25:35Z,adv_1151,cmp_1151_1,native_feed,tablet,DE,0.0174,USD
evt_9c5215ee,impression,2026-06-02T01:01:06Z,2026-06-02T05:28:29Z,adv_1109,cmp_1109_1,banner_728x90,desktop,AU,0.0025,USD
evt_9b52145b,impression,2026-06-02T13:18:09Z,2026-06-02T22:56:45Z,adv_1144,cmp_1144_3,preroll,ctv,unknown,0.0071,USD
evt_9a5212c8,impression,2026-06-02T14:03:57Z,2026-06-02T15:04:30Z,adv_1165,cmp_1165_2,interstitial,ctv,AU,0.0159,USD
evt_a1521dcd,impression,2026-06-02T04:21:57Z,2026-06-02T11:02:09Z,adv_1123,cmp_1123_3,banner_728x90,ctv,,0.0130,USD
evt_a1521dcd,impression,2026-06-02T04:21:57Z,2026-06-02T11:02:09Z,adv_1123,cmp_1123_3,banner_728x90,ctv,,0.0130,USD
evt_a0521c3a,impression,2026-06-02T11:05:34Z,2026-06-02T21:23:45Z,adv_1186,cmp_1186_3,preroll,ctv,SG,0.0169,USD
evt_9f521aa7,impression,2026-06-02T22:03:54Z,2026-06-02T07:39:35Z,adv_1109,cmp_1109_2,interstitial,tablet,SG,0.0194,USD
evt_9e521914,click,2026-06-02T20:48:36Z,2026-06-02T17:19:46Z,adv_1137,cmp_1137_1,banner_728x90,desktop,DE,0.3447,USD
evt_95520ae9,impression,2026-06-02T15:36:54Z,2026-06-02T05:26:27Z,adv_1109,cmp_1109_2,banner_728x90,tablet,,0.0192,INR
evt_94520956,impression,2026-06-02T16:59:13Z,2026-06-02T10:35:58Z,adv_981,cmp_981_x,banner_728x90,mobile,CA,0.0158,USD
evt_974fcf78,impression,2026-06-02T21:18:26Z,2026-06-02T10:03:27Z,adv_1165,cmp_1165_2,banner_728x90,tablet,DE,0.0004,USD
evt_984fd10b,impression,2026-06-02T16:43:23Z,2026-06-02T05:07:39Z,adv_1137,cmp_1137_1,banner_728x90,ctv,IN,0.0027,USD
evt_994fd29e,click,2026-06-02T19:41:36Z,2026-06-02T14:38:11Z,adv_1116,cmp_1116_3,banner_300x250,mobile,CA,0.7596,USD
evt_9a4fd431,impression,2026-06-02T17:25:47Z,2026-06-02T10:27:14Z,adv_1109,cmp_1109_3,banner_728x90,ctv,IN,0.0074,USD
evt_9b4fd5c4,impression,2026-06-02T15:29:49Z,2026-06-02T00:59:42Z,adv_1109,cmp_1109_1,interstitial,desktop,AU,0.0106,USD
evt_9c4fd757,impression,2026-06-02T09:19:45Z,2026-06-02T13:30:08Z,adv_1165,cmp_1165_2,interstitial,ctv,CA,0.0153,INR
evt_9d4fd8ea,impression,2026-06-02T03:35:54Z,2026-06-02T13:22:26Z,adv_1186,cmp_1186_2,native_feed,mobile,GB,0.0017,USD
evt_9e4fda7d,impression,2026-06-02T21:28:44Z,2026-06-02T12:49:02Z,adv_1137,cmp_1137_2,preroll,tablet,DE,0.0118,INR
evt_8f4fc2e0,impression,2026-06-02T18:49:54Z,2026-06-02T03:46:01Z,adv_1116,cmp_1116_3,preroll,ctv,GB,0.0018,USD
evt_904fc473,impression,2026-06-02T06:49:02Z,2026-06-02T20:08:58Z,adv_1172,cmp_1172_1,preroll,tablet,unknown,0.0125,USD
evt_aef62b2e,impression,2026-06-02T19:45:52Z,2026-06-02T18:53:13Z,adv_1186,cmp_1186_1,banner_300x250,ctv,GB,0.0143,USD
evt_aff62cc1,impression,2026-06-02T13:19:12Z,2026-06-02T12:28:25Z,adv_1165,cmp_1165_3,interstitial,tablet,DE,0.0127,USD
evt_acf62808,impression,2026-06-02T10:31:42Z,2026-06-02T05:04:34Z,adv_981,cmp_981_x,banner_300x250,desktop,SG,0.0027,USD
evt_adf6299b,impression,2026-06-02T19:50:35Z,2026-06-02T19:36:49Z,adv_1109,cmp_1109_2,native_feed,tablet,DE,0.0057,USD
evt_b2f6317a,click,2026-06-02T13:45:06Z,2026-06-02T11:19:48Z,adv_1130,cmp_1130_1,native_feed,mobile,CA,0.8185,USD
evt_b3f6330d,impression,2026-06-02T07:21:01Z,2026-06-02T17:51:23Z,adv_1151,cmp_1151_1,native_feed,mobile,CA,0.0014,USD
evt_b0f62e54,impression,2026-06-02T14:08:01Z,2026-06-02T14:26:35Z,adv_1179,cmp_1179_3,native_feed,ctv,IN,0.0170,USD
evt_b1f62fe7,impression,2026-06-02T06:56:42Z,2026-06-02T06:32:01Z,adv_1144,cmp_1144_2,preroll,ctv,SG,0.0195,INR
evt_a6f61e96,impression,2026-06-02T12:43:07Z,2026-06-02T14:52:48Z,adv_1123,cmp_1123_1,preroll,desktop,IN,0.0125,USD
evt_a7f62029,impression,2026-06-02T01:34:15Z,2026-06-02T21:52:53Z,adv_1186,cmp_1186_2,banner_728x90,mobile,,0.0028,USD
evt_b4f87337,impression,2026-06-02T14:08:30Z,2026-06-02T09:44:08Z,adv_1172,cmp_1172_1,native_feed,desktop,unknown,0.0026,USD
evt_b3f871a4,impression,2026-06-02T12:50:05Z,2026-06-02T00:52:25Z,adv_1172,cmp_1172_3,banner_728x90,desktop,DE,0.0017,USD
evt_b6f8765d,click,2026-06-02T21:52:41Z,2026-06-02T07:38:08Z,adv_1109,cmp_1109_3,interstitial,desktop,AU,0.8712,USD
